ts,type,slug,tick,data
1767454111.6794221,tick,btc-updown-15m-1767453300,260,"{""type"": ""tick"", ""tick"": 260, ""slug"": ""btc-updown-15m-1767453300""}"
1767454112.9850183,quote,btc-updown-15m-1767453300,260,"{""type"": ""quote"", ""tick"": 260, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454113.9879534,tick,btc-updown-15m-1767453300,261,"{""type"": ""tick"", ""tick"": 261, ""slug"": ""btc-updown-15m-1767453300""}"
1767454115.2937899,quote,btc-updown-15m-1767453300,261,"{""type"": ""quote"", ""tick"": 261, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454116.2979832,tick,btc-updown-15m-1767453300,262,"{""type"": ""tick"", ""tick"": 262, ""slug"": ""btc-updown-15m-1767453300""}"
1767454117.6009355,quote,btc-updown-15m-1767453300,262,"{""type"": ""quote"", ""tick"": 262, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454118.6031632,tick,btc-updown-15m-1767453300,263,"{""type"": ""tick"", ""tick"": 263, ""slug"": ""btc-updown-15m-1767453300""}"
1767454120.000032,quote,btc-updown-15m-1767453300,263,"{""type"": ""quote"", ""tick"": 263, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454121.002232,tick,btc-updown-15m-1767453300,264,"{""type"": ""tick"", ""tick"": 264, ""slug"": ""btc-updown-15m-1767453300""}"
1767454122.3196795,quote,btc-updown-15m-1767453300,264,"{""type"": ""quote"", ""tick"": 264, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454123.3221207,tick,btc-updown-15m-1767453300,265,"{""type"": ""tick"", ""tick"": 265, ""slug"": ""btc-updown-15m-1767453300""}"
1767454124.7025285,quote,btc-updown-15m-1767453300,265,"{""type"": ""quote"", ""tick"": 265, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454125.706063,tick,btc-updown-15m-1767453300,266,"{""type"": ""tick"", ""tick"": 266, ""slug"": ""btc-updown-15m-1767453300""}"
1767454127.033344,quote,btc-updown-15m-1767453300,266,"{""type"": ""quote"", ""tick"": 266, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454128.0389535,tick,btc-updown-15m-1767453300,267,"{""type"": ""tick"", ""tick"": 267, ""slug"": ""btc-updown-15m-1767453300""}"
1767454129.4241774,quote,btc-updown-15m-1767453300,267,"{""type"": ""quote"", ""tick"": 267, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454130.428413,tick,btc-updown-15m-1767453300,268,"{""type"": ""tick"", ""tick"": 268, ""slug"": ""btc-updown-15m-1767453300""}"
1767454131.7908227,quote,btc-updown-15m-1767453300,268,"{""type"": ""quote"", ""tick"": 268, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454132.7957513,tick,btc-updown-15m-1767453300,269,"{""type"": ""tick"", ""tick"": 269, ""slug"": ""btc-updown-15m-1767453300""}"
1767454134.143627,quote,btc-updown-15m-1767453300,269,"{""type"": ""quote"", ""tick"": 269, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454135.148176,tick,btc-updown-15m-1767453300,270,"{""type"": ""tick"", ""tick"": 270, ""slug"": ""btc-updown-15m-1767453300""}"
1767454136.4851127,quote,btc-updown-15m-1767453300,270,"{""type"": ""quote"", ""tick"": 270, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454137.490361,tick,btc-updown-15m-1767453300,271,"{""type"": ""tick"", ""tick"": 271, ""slug"": ""btc-updown-15m-1767453300""}"
1767454138.8125193,quote,btc-updown-15m-1767453300,271,"{""type"": ""quote"", ""tick"": 271, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454139.8160295,tick,btc-updown-15m-1767453300,272,"{""type"": ""tick"", ""tick"": 272, ""slug"": ""btc-updown-15m-1767453300""}"
1767454141.1733494,quote,btc-updown-15m-1767453300,272,"{""type"": ""quote"", ""tick"": 272, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454142.1769996,tick,btc-updown-15m-1767453300,273,"{""type"": ""tick"", ""tick"": 273, ""slug"": ""btc-updown-15m-1767453300""}"
1767454143.5040834,quote,btc-updown-15m-1767453300,273,"{""type"": ""quote"", ""tick"": 273, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454144.5076926,tick,btc-updown-15m-1767453300,274,"{""type"": ""tick"", ""tick"": 274, ""slug"": ""btc-updown-15m-1767453300""}"
1767454145.921073,quote,btc-updown-15m-1767453300,274,"{""type"": ""quote"", ""tick"": 274, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454146.9279177,tick,btc-updown-15m-1767453300,275,"{""type"": ""tick"", ""tick"": 275, ""slug"": ""btc-updown-15m-1767453300""}"
1767454148.261692,quote,btc-updown-15m-1767453300,275,"{""type"": ""quote"", ""tick"": 275, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454149.266137,tick,btc-updown-15m-1767453300,276,"{""type"": ""tick"", ""tick"": 276, ""slug"": ""btc-updown-15m-1767453300""}"
1767454150.610916,quote,btc-updown-15m-1767453300,276,"{""type"": ""quote"", ""tick"": 276, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454151.6131742,tick,btc-updown-15m-1767453300,277,"{""type"": ""tick"", ""tick"": 277, ""slug"": ""btc-updown-15m-1767453300""}"
1767454152.9449756,quote,btc-updown-15m-1767453300,277,"{""type"": ""quote"", ""tick"": 277, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454153.9492226,tick,btc-updown-15m-1767453300,278,"{""type"": ""tick"", ""tick"": 278, ""slug"": ""btc-updown-15m-1767453300""}"
1767454155.2669814,quote,btc-updown-15m-1767453300,278,"{""type"": ""quote"", ""tick"": 278, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454156.2712991,tick,btc-updown-15m-1767453300,279,"{""type"": ""tick"", ""tick"": 279, ""slug"": ""btc-updown-15m-1767453300""}"
1767454157.5975416,quote,btc-updown-15m-1767453300,279,"{""type"": ""quote"", ""tick"": 279, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454158.6015816,tick,btc-updown-15m-1767453300,280,"{""type"": ""tick"", ""tick"": 280, ""slug"": ""btc-updown-15m-1767453300""}"
1767454159.9685557,quote,btc-updown-15m-1767453300,280,"{""type"": ""quote"", ""tick"": 280, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454160.9705892,tick,btc-updown-15m-1767453300,281,"{""type"": ""tick"", ""tick"": 281, ""slug"": ""btc-updown-15m-1767453300""}"
1767454162.306876,quote,btc-updown-15m-1767453300,281,"{""type"": ""quote"", ""tick"": 281, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454163.310656,tick,btc-updown-15m-1767453300,282,"{""type"": ""tick"", ""tick"": 282, ""slug"": ""btc-updown-15m-1767453300""}"
1767454164.6450305,quote,btc-updown-15m-1767453300,282,"{""type"": ""quote"", ""tick"": 282, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454165.6474438,tick,btc-updown-15m-1767453300,283,"{""type"": ""tick"", ""tick"": 283, ""slug"": ""btc-updown-15m-1767453300""}"
1767454166.9850118,quote,btc-updown-15m-1767453300,283,"{""type"": ""quote"", ""tick"": 283, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454168.009642,tick,btc-updown-15m-1767453300,284,"{""type"": ""tick"", ""tick"": 284, ""slug"": ""btc-updown-15m-1767453300""}"
1767454169.3104382,quote,btc-updown-15m-1767453300,284,"{""type"": ""quote"", ""tick"": 284, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454170.312608,tick,btc-updown-15m-1767453300,285,"{""type"": ""tick"", ""tick"": 285, ""slug"": ""btc-updown-15m-1767453300""}"
1767454171.5994825,quote,btc-updown-15m-1767453300,285,"{""type"": ""quote"", ""tick"": 285, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454172.6035647,tick,btc-updown-15m-1767453300,286,"{""type"": ""tick"", ""tick"": 286, ""slug"": ""btc-updown-15m-1767453300""}"
1767454173.962404,quote,btc-updown-15m-1767453300,286,"{""type"": ""quote"", ""tick"": 286, ""slug"": ""btc-updown-15m-1767453300"", ""quote"": {""slug"": ""btc-updown-15m-1767453300"", ""up"": {""outcome"": ""Up"", ""token_id"": ""72053462873659091556785450585720841698665652143904995769278592716852028053554"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""42304956284484395070523014343322438070754880100023245155094710320774499140883"", ""bid"": ""0"", ""ask"": ""0.01""}}}"
1767454836.3656433,slug_init,btc-updown-15m-1767454200,,"{""type"": ""slug_init"", ""slug"": ""btc-updown-15m-1767454200"", ""observed_slugs"": 1}"
1767454836.3661172,tick,btc-updown-15m-1767454200,0,"{""type"": ""tick"", ""tick"": 0, ""slug"": ""btc-updown-15m-1767454200""}"
1767454838.5198712,quote,btc-updown-15m-1767454200,0,"{""type"": ""quote"", ""tick"": 0, ""slug"": ""btc-updown-15m-1767454200"", ""quote"": {""slug"": ""btc-updown-15m-1767454200"", ""up"": {""outcome"": ""Up"", ""token_id"": ""13096544773966079798958131152293181955598895759538848374884105227043359049624"", ""bid"": ""0.16"", ""ask"": ""0.18""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""109567698475762760730784516628341708846846823082239551850925872782739254835828"", ""bid"": ""0.83"", ""ask"": ""0.84""}}}"
