enter_1,stop_drop,take_profit,entry_cap,t_enter,stop_confirm,stable,pnl,mdd,score,janfeb,mar03,sim,val,W,L,fills
0.8,0.08,0.98,0.95,450,0,60,-13.8,-26.65,-27.13,-0.14,-4.08,-9.58,-13.66,107,70,372
0.8,0.06,0.99,0.95,300,20,30,-16.59,-21.1,-27.14,0.75,2.11,-19.45,-17.34,110,55,344
0.85,0.1,0.98,0.9,300,0,0,-16.59,-21.19,-27.19,-4.4,-4.48,-7.71,-12.19,78,70,300
0.85,0.1,0.98,0.95,180,0,0,-17.04,-20.34,-27.21,-8.85,-0.49,-7.7,-8.19,69,47,236
0.9,0.12,0.98,0.95,300,20,0,-15.2,-24.01,-27.21,-8.66,0.4,-6.94,-6.54,125,35,320
0.85,0.08,0.99,0.95,180,0,15,-17.34,-19.84,-27.26,-12.45,4.11,-9.0,-4.89,56,40,196
0.85,0.08,0.99,0.9,300,20,60,-17.83,-18.93,-27.3,-9.9,5.02,-12.95,-7.93,42,22,128
0.85,0.1,0.98,0.95,300,0,15,-17.03,-20.63,-27.35,-10.51,2.22,-8.74,-6.52,103,58,324
0.85,0.1,0.99,0.95,300,0,30,-17.57,-19.58,-27.36,-8.14,1.62,-11.05,-9.43,95,54,300
0.85,0.06,0.98,0.95,300,30,0,-15.74,-23.28,-27.38,-2.05,1.22,-14.91,-13.69,121,54,352
0.85,0.1,0.98,0.95,450,20,30,-14.48,-25.79,-27.38,-3.59,1.03,-11.92,-10.89,133,48,362
0.8,0.1,0.99,0.95,180,30,30,-16.97,-20.87,-27.41,-8.49,2.51,-10.99,-8.48,73,28,208
0.8,0.06,0.99,0.9,180,20,0,-16.96,-20.96,-27.44,-7.65,0.04,-9.35,-9.31,72,45,240
0.85,0.06,0.98,0.9,300,0,15,-17.95,-19.05,-27.48,-13.29,2.95,-7.61,-4.66,51,68,238
0.8,0.1,0.99,0.9,450,20,60,-14.99,-25.0,-27.49,-11.58,0.17,-3.58,-3.41,89,45,268
0.85,0.12,0.99,0.9,450,30,15,-14.74,-25.54,-27.51,0.4,-1.33,-13.81,-15.14,113,48,322
0.8,0.06,0.99,0.9,450,30,15,-13.26,-28.5,-27.51,-2.17,-1.04,-10.05,-11.09,115,69,370
0.8,0.12,0.98,0.95,450,0,0,-10.8,-33.65,-27.63,2.26,-2.18,-10.88,-13.06,126,90,462
0.8,0.06,0.98,0.95,450,20,15,-13.58,-28.13,-27.65,0.06,-0.17,-13.47,-13.64,127,80,416
0.85,0.08,0.99,0.9,300,30,15,-17.35,-20.65,-27.68,-7.62,3.85,-13.58,-9.73,81,38,238
0.85,0.12,0.98,0.95,450,0,30,-15.41,-24.72,-27.77,0.62,-2.16,-13.87,-16.03,123,58,362
0.85,0.06,0.99,0.9,300,30,30,-17.76,-20.06,-27.79,-7.59,3.24,-13.41,-10.17,65,36,202
0.85,0.06,0.98,0.9,450,20,30,-14.36,-26.9,-27.81,0.34,2.56,-17.26,-14.7,87,49,272
0.9,0.1,0.98,0.95,300,20,0,-16.21,-23.22,-27.82,-10.46,1.7,-7.45,-5.75,122,38,320
0.8,0.12,0.99,0.9,300,0,15,-16.84,-22.04,-27.86,-5.11,0.85,-12.58,-11.73,82,62,294
0.85,0.12,0.98,0.95,300,0,30,-17.77,-20.18,-27.86,-12.45,0.32,-5.64,-5.32,103,46,300
0.8,0.08,0.98,0.95,450,20,15,-14.87,-26.02,-27.88,-3.74,1.24,-12.37,-11.13,135,72,416
0.8,0.12,0.99,0.9,180,0,30,-17.15,-21.55,-27.93,-14.71,1.21,-3.65,-2.44,46,34,166
0.85,0.08,0.98,0.9,450,30,15,-16.6,-22.84,-28.02,-4.26,-0.13,-12.21,-12.34,109,52,322
0.85,0.1,0.98,0.9,450,20,15,-15.2,-25.64,-28.02,-1.76,0.47,-13.91,-13.44,110,51,322
0.9,0.12,0.99,0.95,300,30,0,-16.57,-22.92,-28.03,-5.76,1.01,-11.82,-10.81,122,37,320
0.9,0.08,0.98,0.95,300,20,30,-18.2,-19.7,-28.05,-12.96,1.9,-7.14,-5.24,84,25,222
0.8,0.08,0.98,0.9,450,30,15,-14.7,-26.74,-28.07,-1.85,-1.03,-11.82,-12.85,124,60,370
0.85,0.1,0.99,0.95,300,20,30,-17.88,-20.39,-28.08,-7.84,1.62,-11.66,-10.04,110,39,300
0.8,0.12,0.99,0.95,300,30,0,-12.63,-30.9,-28.08,-1.64,3.53,-14.52,-10.99,131,54,380
0.85,0.08,0.98,0.9,450,0,0,-14.86,-26.47,-28.1,2.11,-3.36,-13.61,-16.97,90,99,382
0.8,0.08,0.98,0.9,180,0,15,-17.48,-21.28,-28.12,-14.2,1.32,-4.6,-3.28,54,46,208
0.9,0.1,0.99,0.9,450,30,0,-16.7,-22.9,-28.15,-11.16,1.5,-7.04,-5.54,115,44,320
0.85,0.08,0.99,0.9,180,0,0,-17.61,-21.11,-28.17,-7.9,-0.89,-8.82,-9.71,52,49,204
0.8,0.1,0.99,0.95,300,30,30,-16.86,-22.71,-28.22,-1.45,1.71,-17.12,-15.41,122,46,336
0.85,0.12,0.98,0.9,450,20,0,-13.42,-29.6,-28.22,-4.16,-3.25,-6.01,-9.26,132,56,380
0.85,0.08,0.98,0.9,300,0,15,-18.46,-19.56,-28.24,-12.6,4.05,-9.91,-5.86,59,60,238
0.9,0.08,0.98,0.9,450,0,0,-17.15,-22.19,-28.25,-6.36,1.81,-12.6,-10.79,86,73,320
0.9,0.08,0.98,0.95,300,20,0,-17.3,-21.91,-28.26,-5.96,1.91,-13.25,-11.34,118,42,320
0.85,0.06,0.99,0.9,300,20,30,-17.26,-22.06,-28.29,-3.59,2.44,-16.11,-13.67,63,38,202
0.8,0.08,0.98,0.9,450,20,0,-15.9,-24.84,-28.32,-12.95,2.26,-5.21,-2.95,115,81,410
0.85,0.08,0.99,0.95,300,0,15,-18.29,-20.1,-28.34,-7.25,2.41,-13.45,-11.04,91,70,324
0.8,0.06,0.99,0.9,450,30,0,-13.41,-29.9,-28.36,-1.59,-0.14,-11.68,-11.82,114,83,410
0.85,0.08,0.98,0.95,300,30,30,-18.27,-20.47,-28.51,-12.65,0.82,-6.44,-5.62,114,35,300
0.8,0.08,0.99,0.95,180,0,60,-18.01,-21.01,-28.52,-15.9,2.31,-4.42,-2.11,47,33,174
0.8,0.06,0.98,0.95,180,0,60,-18.52,-20.02,-28.53,-12.33,2.31,-8.5,-6.19,46,36,176
0.85,0.08,0.99,0.95,300,30,60,-18.05,-21.06,-28.58,-12.55,4.7,-10.2,-5.5,84,27,226
0.9,0.1,0.99,0.95,300,30,0,-16.98,-23.33,-28.64,-7.96,1.0,-10.02,-9.02,120,39,320
0.9,0.06,0.99,0.95,450,0,0,-16.98,-23.4,-28.68,0.38,-0.88,-16.48,-17.36,97,96,388
0.85,0.1,0.99,0.95,450,30,30,-17.14,-23.09,-28.69,-5.87,-0.15,-11.12,-11.27,132,49,362
0.85,0.1,0.99,0.95,300,0,15,-17.83,-21.74,-28.7,-9.0,3.02,-11.85,-8.83,99,62,324
0.85,0.12,0.98,0.9,450,0,15,-15.99,-25.53,-28.76,0.04,-1.62,-14.41,-16.03,95,66,322
0.8,0.08,0.99,0.95,450,0,60,-14.98,-27.61,-28.79,0.24,-3.48,-11.74,-15.22,102,75,372
0.85,0.08,0.99,0.95,450,30,30,-17.45,-22.7,-28.8,-7.87,1.24,-10.82,-9.58,130,51,362
0.9,0.1,0.99,0.95,300,0,0,-17.86,-21.91,-28.81,-8.61,2.6,-11.85,-9.25,103,56,320
0.8,0.06,0.99,0.9,450,0,60,-14.98,-27.71,-28.84,-2.8,-2.21,-9.97,-12.18,60,74,290
0.85,0.08,0.99,0.95,180,20,15,-18.43,-20.93,-28.9,-11.2,4.21,-11.44,-7.23,68,28,194
0.8,0.12,0.99,0.95,450,0,0,-11.9,-34.0,-28.9,0.91,-0.47,-12.34,-12.81,123,92,464
0.8,0.1,0.99,0.9,300,0,15,-17.54,-22.74,-28.91,-8.2,2.34,-11.68,-9.34,75,69,294
0.85,0.1,0.99,0.9,300,0,30,-17.86,-22.16,-28.94,-9.99,3.14,-11.01,-7.87,56,45,202
0.8,0.06,0.98,0.95,450,30,15,-14.35,-29.2,-28.95,-3.94,-2.05,-8.36,-10.41,136,71,416
0.85,0.06,0.98,0.95,300,20,30,-18.17,-21.91,-29.13,-2.85,0.22,-15.54,-15.32,107,42,300
0.8,0.1,0.98,0.9,450,30,15,-16.0,-26.3,-29.15,-5.75,-1.03,-9.22,-10.25,125,59,370
0.8,0.06,0.98,0.9,450,0,60,-14.49,-29.33,-29.16,-1.35,-2.71,-10.43,-13.14,62,72,290
0.8,0.08,0.98,0.95,180,20,15,-18.19,-21.99,-29.19,-13.2,3.31,-8.3,-4.99,80,34,236
0.9,0.08,0.98,0.95,300,30,0,-17.69,-23.0,-29.19,-9.76,0.31,-8.24,-7.93,122,38,320
0.85,0.06,0.99,0.95,450,30,30,-15.75,-26.9,-29.2,-0.56,1.93,-17.12,-15.19,124,57,362
0.85,0.06,0.98,0.95,300,30,60,-18.65,-21.16,-29.23,-12.45,3.9,-10.1,-6.2,85,27,226
0.8,0.12,0.99,0.95,300,20,60,-17.84,-22.8,-29.24,-13.83,3.22,-7.23,-4.01,105,38,286
0.85,0.12,0.99,0.9,300,0,30,-18.16,-22.16,-29.24,-10.49,2.54,-10.21,-7.67,59,42,202
0.8,0.12,0.98,0.9,300,0,0,-17.99,-22.49,-29.24,-4.91,0.53,-13.61,-13.08,89,68,336
0.8,0.1,0.98,0.9,450,30,0,-12.61,-33.35,-29.29,-2.05,0.55,-11.11,-10.56,123,74,406
0.85,0.1,0.99,0.9,450,30,0,-14.59,-29.4,-29.29,8.81,-1.45,-21.95,-23.4,126,62,380
0.85,0.12,0.98,0.95,300,30,30,-18.15,-22.39,-29.35,-8.25,-0.36,-9.54,-9.9,117,32,300
0.8,0.1,0.99,0.9,450,20,30,-15.35,-28.0,-29.35,-3.76,-1.74,-9.85,-11.59,111,58,338
0.9,0.08,0.98,0.95,300,30,30,-19.1,-20.6,-29.4,-17.76,1.9,-3.24,-1.34,87,22,222
0.9,0.06,0.98,0.95,300,0,15,-19.41,-20.01,-29.42,-9.51,0.71,-10.61,-9.9,87,54,288
0.8,0.12,0.98,0.9,180,30,0,-18.37,-22.17,-29.46,-8.1,1.63,-11.9,-10.27,78,39,238
0.8,0.12,0.99,0.9,450,30,0,-10.95,-37.04,-29.47,0.41,1.05,-12.41,-11.36,125,72,404
0.85,0.06,0.99,0.9,300,0,15,-19.25,-20.45,-29.48,-12.49,3.65,-10.41,-6.76,49,70,238
0.8,0.08,0.98,0.95,300,20,0,-17.57,-23.81,-29.48,-7.96,1.24,-10.85,-9.61,122,63,384
0.85,0.1,0.99,0.95,450,0,30,-16.28,-26.54,-29.55,-0.16,-0.67,-15.45,-16.12,112,69,364
0.85,0.1,0.99,0.9,180,0,0,-18.61,-22.01,-29.62,-8.2,-1.09,-9.32,-10.41,55,46,204
0.85,0.06,0.99,0.9,450,20,0,-14.98,-29.29,-29.63,4.72,0.35,-20.05,-19.7,111,77,380
0.8,0.08,0.98,0.95,180,30,15,-18.49,-22.29,-29.64,-14.4,3.41,-7.5,-4.09,82,32,236
0.8,0.12,0.98,0.95,180,20,15,-18.49,-22.29,-29.64,-14.7,3.41,-7.2,-3.79,84,31,234
0.8,0.1,0.99,0.95,450,20,60,-17.67,-23.98,-29.66,-9.49,-1.37,-6.81,-8.18,125,52,354
0.9,0.08,0.99,0.9,450,0,0,-17.62,-24.16,-29.7,-4.36,2.41,-15.67,-13.26,83,76,320
0.9,0.06,0.99,0.95,300,0,15,-19.5,-20.41,-29.71,-9.49,1.51,-11.52,-10.01,82,59,288
0.8,0.06,0.99,0.95,300,20,60,-18.86,-21.71,-29.72,-4.74,2.41,-16.53,-14.12,97,45,296
0.85,0.06,0.98,0.95,450,30,30,-16.21,-27.02,-29.72,-3.18,1.13,-14.16,-13.03,128,53,362
0.85,0.08,0.99,0.9,300,0,15,-19.46,-20.66,-29.79,-11.2,4.75,-13.01,-8.26,57,62,238
0.9,0.08,0.99,0.95,450,0,15,-17.82,-23.98,-29.81,-0.78,-1.39,-15.65,-17.04,111,68,362
0.9,0.08,0.98,0.95,450,0,15,-18.51,-22.66,-29.84,-4.75,-2.09,-11.67,-13.76,116,63,362
0.85,0.06,0.99,0.95,300,30,0,-17.36,-24.99,-29.86,-0.76,2.02,-18.62,-16.6,118,57,352
0.85,0.1,0.98,0.95,180,0,15,-19.14,-21.54,-29.91,-12.1,3.61,-10.65,-7.04,61,35,194
0.9,0.06,0.99,0.9,300,30,0,-18.79,-22.29,-29.94,-10.0,2.51,-11.3,-8.79,84,37,242
0.8,0.06,0.98,0.9,300,0,15,-19.09,-21.89,-30.04,-10.0,-0.46,-8.63,-9.09,62,82,302
0.85,0.06,0.98,0.95,300,30,30,-18.96,-22.2,-30.06,-9.04,0.92,-10.84,-9.92,111,38,300
0.9,0.1,0.99,0.95,300,30,30,-19.0,-22.15,-30.07,-17.35,2.5,-4.15,-1.65,85,23,222
0.85,0.06,0.99,0.9,450,30,0,-16.19,-27.79,-30.09,0.81,-2.75,-14.25,-17.0,117,71,380
0.9,0.12,0.98,0.95,300,0,0,-18.9,-22.5,-30.15,-9.06,1.8,-11.64,-9.84,111,49,320
0.85,0.08,0.98,0.95,300,20,60,-19.27,-21.78,-30.16,-11.56,3.9,-11.61,-7.71,83,29,226
0.8,0.08,0.99,0.9,180,0,15,-18.8,-22.8,-30.2,-16.1,1.52,-4.22,-2.7,53,47,208
0.85,0.06,0.98,0.9,450,30,15,-16.9,-26.64,-30.22,-1.66,-0.33,-14.91,-15.24,104,57,322
0.85,0.06,0.98,0.9,300,20,15,-19.46,-21.66,-30.29,-8.9,2.55,-13.11,-10.56,75,44,238
0.8,0.12,0.98,0.95,450,30,30,-15.95,-28.71,-30.31,-0.32,-6.67,-8.96,-15.63,147,52,402
0.8,0.08,0.99,0.9,300,0,60,-19.43,-21.83,-30.35,-10.49,1.65,-10.59,-8.94,47,50,206
0.9,0.12,0.98,0.95,450,30,0,-18.83,-23.13,-30.4,-6.95,-0.99,-10.89,-11.88,149,44,388
0.8,0.08,0.99,0.95,180,20,30,-18.97,-22.87,-30.41,-10.89,2.31,-10.39,-8.08,70,31,208
0.8,0.12,0.99,0.95,450,20,60,-18.17,-24.48,-30.41,-13.58,-1.16,-3.43,-4.59,129,48,354
0.85,0.06,0.98,0.9,450,0,15,-17.6,-25.64,-30.42,-3.05,-0.34,-14.21,-14.55,72,89,322
0.8,0.08,0.99,0.9,180,20,0,-18.97,-22.97,-30.46,-9.85,-0.57,-8.55,-9.12,73,44,240
0.8,0.06,0.98,0.9,300,0,60,-19.57,-21.87,-30.51,-13.39,1.54,-7.72,-6.18,42,55,210
0.9,0.06,0.99,0.9,300,20,0,-19.19,-22.69,-30.54,-6.5,1.81,-14.5,-12.69,81,40,242
0.85,0.12,0.99,0.95,180,20,15,-19.53,-22.03,-30.55,-12.3,4.21,-11.44,-7.23,71,25,194
0.85,0.12,0.99,0.95,450,30,15,-17.26,-26.57,-30.55,-1.39,-2.46,-13.41,-15.87,145,51,394
0.8,0.08,0.99,0.9,300,20,0,-17.5,-26.2,-30.6,-7.51,2.76,-12.75,-9.99,96,62,326
0.8,0.06,0.98,0.95,300,0,0,-19.5,-22.2,-30.6,-6.39,-2.28,-10.83,-13.11,87,99,402
0.8,0.06,0.99,0.95,450,20,15,-16.31,-28.62,-30.62,-0.98,0.43,-15.76,-15.33,123,83,416
0.8,0.08,0.98,0.95,300,20,60,-19.66,-21.96,-30.64,-10.15,1.62,-11.13,-9.51,102,41,286
0.8,0.08,0.99,0.9,450,20,60,-18.5,-24.3,-30.65,-9.48,-0.04,-8.98,-9.02,85,49,268
0.8,0.06,0.99,0.95,180,0,60,-19.87,-21.57,-30.66,-12.13,2.91,-10.65,-7.74,44,38,176
0.9,0.1,0.98,0.95,450,30,0,-19.34,-22.74,-30.71,-9.25,0.3,-10.39,-10.09,145,48,388
0.9,0.1,0.99,0.95,300,20,0,-18.42,-24.67,-30.75,-9.26,2.5,-11.66,-9.16,118,41,320
0.8,0.06,0.99,0.95,450,0,60,-17.54,-26.44,-30.76,-2.69,-4.76,-10.09,-14.85,92,85,376
0.85,0.06,0.99,0.95,450,30,60,-18.81,-23.92,-30.77,-5.59,2.7,-15.92,-13.22,102,41,290
0.8,0.12,0.99,0.95,450,30,60,-18.38,-24.84,-30.8,-11.78,-1.87,-4.73,-6.6,132,45,354
0.9,0.06,0.98,0.95,300,20,30,-20.37,-20.87,-30.81,-13.16,0.8,-8.01,-7.21,82,28,222
0.8,0.08,0.98,0.95,180,20,0,-18.97,-23.67,-30.81,-8.6,0.53,-10.9,-10.37,85,47,274
0.9,0.06,0.99,0.95,300,20,0,-19.39,-22.87,-30.83,-1.16,2.12,-20.35,-18.23,111,48,320
0.8,0.12,0.98,0.95,450,0,60,-15.6,-30.45,-30.83,-0.04,-4.17,-11.39,-15.56,119,58,368
0.9,0.08,0.99,0.95,450,30,30,-19.97,-21.78,-30.86,-12.16,0.91,-8.72,-7.81,112,32,294
0.85,0.06,0.99,0.95,180,0,15,-20.19,-21.39,-30.89,-12.7,3.01,-10.5,-7.49,49,47,196
0.85,0.1,0.99,0.95,180,0,0,-19.46,-22.86,-30.89,-10.65,0.11,-8.92,-8.81,66,50,236
0.85,0.06,0.98,0.9,300,30,15,-19.56,-22.76,-30.94,-10.8,3.25,-12.01,-8.76,78,41,238
0.8,0.08,0.98,0.95,180,30,0,-19.38,-23.18,-30.97,-11.3,2.42,-10.5,-8.08,90,42,272
0.9,0.08,0.99,0.95,300,30,0,-19.07,-23.82,-30.98,-8.56,1.11,-11.62,-10.51,118,41,320
0.8,0.1,0.99,0.95,300,0,0,-18.63,-24.7,-30.98,-8.5,0.91,-11.04,-10.13,108,78,406
0.85,0.12,0.98,0.95,300,20,30,-19.25,-23.56,-31.03,-10.55,0.04,-8.74,-8.7,115,34,300
0.8,0.12,0.98,0.95,300,0,60,-19.59,-22.89,-31.04,-14.54,2.21,-7.26,-5.05,99,44,300
0.9,0.08,0.98,0.95,450,0,0,-19.31,-23.56,-31.09,-3.55,0.2,-15.96,-15.76,113,80,388
0.9,0.12,0.99,0.95,300,30,30,-19.7,-22.85,-31.12,-18.05,2.5,-4.15,-1.65,86,22,222
0.85,0.06,0.98,0.95,450,30,60,-18.9,-24.51,-31.16,-8.29,1.9,-12.51,-10.61,106,38,290
0.85,0.12,0.99,0.95,300,30,0,-18.97,-24.4,-31.17,-2.67,2.02,-18.32,-16.3,128,47,352
0.85,0.08,0.98,0.9,300,0,0,-20.39,-21.59,-31.19,-8.1,-3.48,-8.81,-12.29,69,79,300
0.8,0.1,0.98,0.95,180,0,30,-19.44,-23.54,-31.21,-19.15,1.91,-2.2,-0.29,63,38,218
0.85,0.1,0.99,0.95,180,20,15,-20.03,-22.53,-31.3,-12.8,4.21,-11.44,-7.23,69,27,194
0.8,0.12,0.99,0.95,300,30,60,-19.64,-23.35,-31.32,-12.33,1.52,-8.83,-7.31,106,37,286
0.8,0.08,0.99,0.9,300,20,60,-19.65,-23.35,-31.33,-11.51,4.04,-12.18,-8.14,62,35,194
0.85,0.1,0.99,0.95,300,20,60,-19.89,-22.9,-31.34,-11.15,4.7,-13.44,-8.74,83,28,226
0.85,0.08,0.98,0.95,300,0,15,-20.39,-21.89,-31.34,-8.66,1.61,-13.34,-11.73,94,67,324
0.9,0.12,0.98,0.95,450,20,30,-19.74,-23.35,-31.42,-13.69,0.91,-6.96,-6.05,117,28,294
0.85,0.1,0.99,0.95,300,30,30,-20.12,-22.63,-31.44,-9.94,0.84,-11.02,-10.18,112,37,300
0.85,0.08,0.99,0.95,180,30,15,-20.13,-22.63,-31.45,-12.1,4.21,-12.24,-8.03,70,26,194
0.8,0.08,0.99,0.95,450,30,60,-18.9,-25.14,-31.47,-11.39,-1.67,-5.84,-7.51,125,52,354
0.9,0.08,0.99,0.95,300,20,0,-19.61,-23.76,-31.49,-4.76,2.71,-17.56,-14.85,114,45,320
0.8,0.06,0.98,0.95,180,30,30,-19.78,-23.48,-31.52,-12.6,2.02,-9.2,-7.18,74,27,208
0.8,0.12,0.99,0.95,300,30,30,-19.06,-24.91,-31.52,-2.85,1.31,-17.52,-16.21,123,45,336
0.8,0.12,0.98,0.9,450,20,15,-16.29,-30.5,-31.54,-11.94,-2.33,-2.02,-4.35,126,58,370
0.85,0.06,0.99,0.95,180,30,0,-19.89,-23.29,-31.54,-16.09,4.72,-8.52,-3.8,77,39,234
0.85,0.12,0.98,0.9,300,30,15,-19.96,-23.16,-31.54,-8.0,1.45,-13.41,-11.96,85,34,238
0.8,0.12,0.99,0.9,450,20,30,-15.83,-31.5,-31.58,-6.45,-4.54,-4.84,-9.38,116,53,338
0.8,0.06,0.99,0.9,300,0,30,-20.13,-22.93,-31.6,-8.6,2.04,-13.57,-11.53,57,75,282
0.85,0.06,0.99,0.95,180,20,15,-20.23,-22.73,-31.6,-12.5,4.21,-11.94,-7.73,67,29,194
0.8,0.1,0.98,0.9,180,20,0,-19.01,-25.41,-31.72,-4.75,-0.77,-13.49,-14.26,74,43,240
0.85,0.1,0.99,0.95,300,30,60,-20.15,-23.16,-31.73,-12.95,4.7,-11.9,-7.2,84,27,226
0.85,0.12,0.98,0.95,450,20,15,-18.4,-26.71,-31.76,-4.69,-2.85,-10.86,-13.71,147,50,394
0.8,0.1,0.98,0.95,300,20,0,-17.87,-27.79,-31.77,-14.86,1.64,-4.65,-3.01,128,58,384
0.85,0.08,0.99,0.95,300,30,30,-20.34,-22.85,-31.77,-12.44,1.62,-9.52,-7.9,111,38,300
0.9,0.08,0.99,0.95,300,0,15,-20.89,-21.8,-31.79,-8.94,0.8,-12.75,-11.95,86,53,288
0.8,0.12,0.98,0.95,450,30,0,-12.01,-39.63,-31.83,-2.66,-0.86,-8.49,-9.35,145,72,444
0.9,0.08,0.98,0.95,450,30,30,-20.64,-22.45,-31.87,-14.99,0.21,-5.86,-5.65,116,29,294
0.9,0.12,0.99,0.9,450,30,0,-19.39,-25.0,-31.89,-13.76,1.51,-7.14,-5.63,117,42,320
0.85,0.12,0.99,0.95,300,30,60,-20.35,-23.36,-32.03,-13.45,4.7,-11.6,-6.9,85,26,226
0.9,0.06,0.99,0.95,450,30,30,-20.77,-22.58,-32.06,-13.65,0.6,-7.72,-7.12,108,37,294
0.85,0.08,0.98,0.95,450,0,0,-18.0,-28.25,-32.13,1.95,-4.89,-15.06,-19.95,106,103,422
0.9,0.06,0.98,0.95,300,20,0,-20.18,-23.89,-32.13,-3.76,1.32,-17.74,-16.42,114,46,320
0.85,0.08,0.99,0.9,300,20,30,-20.66,-22.96,-32.14,-8.89,3.04,-14.81,-11.77,66,35,202
0.8,0.08,0.98,0.95,450,30,60,-19.8,-24.8,-32.2,-14.83,-2.47,-2.5,-4.97,129,48,354
0.8,0.1,0.99,0.95,300,0,60,-20.69,-23.2,-32.29,-9.09,3.02,-14.62,-11.6,90,53,306
0.9,0.1,0.98,0.95,300,0,15,-20.9,-22.8,-32.3,-11.66,0.9,-10.14,-9.24,98,42,288
0.8,0.08,0.99,0.95,450,20,15,-17.2,-30.3,-32.35,-4.58,1.94,-14.56,-12.62,131,75,416
0.8,0.12,0.99,0.95,450,0,60,-16.8,-31.1,-32.35,0.11,-3.47,-13.44,-16.91,115,62,368
0.8,0.12,0.99,0.95,180,20,30,-20.27,-24.17,-32.36,-11.89,2.31,-10.69,-8.38,73,28,208
0.8,0.12,0.99,0.95,300,30,15,-17.66,-29.6,-32.46,-7.75,6.24,-16.15,-9.91,128,44,346
0.8,0.08,0.99,0.95,450,30,30,-18.34,-28.25,-32.47,-2.49,-3.36,-12.49,-15.85,132,67,402
0.85,0.08,0.99,0.9,450,0,0,-17.72,-29.58,-32.51,1.62,-2.86,-16.48,-19.34,87,102,382
0.8,0.12,0.99,0.9,300,20,30,-19.61,-25.8,-32.51,-10.3,3.14,-12.45,-9.31,92,40,264
0.85,0.08,0.98,0.95,300,20,15,-20.48,-24.08,-32.52,-6.16,1.73,-16.05,-14.32,116,45,322
0.8,0.1,0.98,0.95,300,0,15,-19.91,-25.31,-32.57,-9.41,0.02,-10.52,-10.5,106,67,362
0.8,0.1,0.98,0.95,180,30,0,-20.46,-24.26,-32.59,-9.6,2.43,-13.29,-10.86,90,42,270
0.8,0.06,0.98,0.95,450,30,0,-16.19,-32.8,-32.59,-3.58,-1.06,-11.55,-12.61,131,86,450
0.85,0.12,0.99,0.9,450,0,15,-18.57,-28.08,-32.61,-0.83,-1.02,-16.72,-17.74,92,69,322
0.85,0.1,0.98,0.9,300,0,15,-20.67,-23.87,-32.61,-17.6,3.04,-6.11,-3.07,65,54,238
0.85,0.1,0.99,0.9,300,30,15,-20.66,-23.96,-32.64,-6.72,2.14,-16.08,-13.94,82,37,238
0.9,0.12,0.98,0.9,450,0,0,-20.66,-24.0,-32.66,-7.06,0.4,-14.0,-13.6,99,60,320
0.8,0.1,0.99,0.95,180,20,30,-20.47,-24.37,-32.66,-12.09,2.31,-10.69,-8.38,71,30,208
0.9,0.08,0.98,0.95,300,0,15,-21.6,-22.2,-32.7,-9.06,-0.0,-12.54,-12.54,91,49,288
0.85,0.12,0.98,0.95,300,0,0,-20.11,-25.21,-32.72,-8.56,-1.6,-9.95,-11.55,110,66,356
0.8,0.06,0.99,0.9,300,0,0,-20.75,-23.96,-32.73,-6.39,1.33,-15.69,-14.36,63,95,350
0.85,0.1,0.99,0.9,450,20,0,-16.79,-31.99,-32.79,-1.09,-0.15,-15.55,-15.7,125,63,380
0.8,0.12,0.99,0.95,300,0,15,-19.92,-25.73,-32.79,-9.55,-0.08,-10.29,-10.37,108,64,360
0.9,0.06,0.98,0.95,450,30,30,-21.34,-23.05,-32.87,-16.38,-0.1,-4.86,-4.96,112,34,294
0.85,0.1,0.99,0.95,450,20,30,-19.64,-26.49,-32.89,-5.67,1.83,-15.8,-13.97,128,53,362
0.8,0.06,0.98,0.95,180,20,0,-20.66,-24.46,-32.89,-10.1,1.14,-11.7,-10.56,82,50,274
0.85,0.06,0.99,0.9,450,20,30,-18.19,-29.43,-32.91,0.2,3.36,-21.75,-18.39,84,52,272
0.8,0.06,0.98,0.95,180,30,0,-20.67,-24.47,-32.91,-12.3,2.13,-10.5,-8.37,85,46,274
0.8,0.06,0.98,0.95,180,20,15,-20.68,-24.48,-32.92,-16.5,3.82,-8.0,-4.18,77,37,236
0.85,0.12,0.99,0.95,450,0,30,-18.67,-28.52,-32.93,1.64,-1.46,-18.85,-20.31,118,63,362
0.85,0.1,0.98,0.95,450,30,15,-18.52,-28.83,-32.94,-0.69,-3.57,-14.26,-17.83,145,52,394
0.8,0.06,0.99,0.95,180,20,30,-20.66,-24.56,-32.94,-12.89,2.52,-10.29,-7.77,68,33,208
0.85,0.06,0.99,0.95,300,30,30,-21.13,-23.64,-32.95,-8.83,1.72,-14.02,-12.3,108,41,300
0.85,0.1,0.99,0.9,450,20,15,-19.75,-26.55,-33.03,-5.2,1.17,-15.72,-14.55,107,54,322
0.9,0.08,0.99,0.95,450,0,0,-20.01,-26.06,-33.04,-1.99,0.8,-18.82,-18.02,107,85,388
0.8,0.12,0.98,0.95,300,0,0,-20.01,-26.25,-33.14,-7.96,-0.39,-11.66,-12.05,116,69,398
0.9,0.12,0.99,0.95,300,0,0,-20.81,-24.86,-33.24,-6.56,2.6,-16.85,-14.25,107,52,320
0.85,0.06,0.99,0.95,180,30,15,-21.33,-23.83,-33.25,-15.2,4.21,-10.34,-6.13,69,27,194
