cap,ma_len,tick_confirm,tp_abs,cooldown_sec,no_entry_last_sec,entry_slope_max,haircut,trades,train_pnl,train_mdd,train_score,mar03_pnl,sim_pnl,val_pnl,total_pnl,sell_fail_rate
0.7,120,0,none,0,100,-0.01,0.01,2118,-91.68015098798391,-91.68015098798391,-137.52022648197587,-16.7910448752194,-20.180000000000163,-36.97104487521956,-128.65119586320347,0.215
0.7,120,0,none,0,none,-0.005,0.01,2434,-93.04015178078544,-97.71015178078544,-141.89522767117816,-17.84119412895072,-12.180000000000135,-30.021194128950853,-123.0613459097363,0.214
0.7,120,0,none,0,none,-0.01,0.01,2266,-90.16020153202905,-90.16020153202906,-135.2403022980436,-13.541243880194571,-13.580000000000155,-27.121243880194726,-117.28144541222379,0.216
0.7,120,0,none,30,100,-0.005,0.01,414,-9.960000000000012,-17.210000000000008,-18.565000000000015,-3.6402985074626883,-6.1000000000000085,-9.740298507462697,-19.700298507462705,0.223
0.7,120,0,none,30,100,-0.01,0.01,410,-5.800000000000009,-11.410000000000007,-11.505000000000013,-3.9402985074626864,-7.100000000000019,-11.040298507462705,-16.840298507462716,0.221
0.7,120,0,none,60,80,none,0.01,420,-4.0800497512437826,-18.99004975124378,-13.575074626865673,2.6596517412935317,-8.200000000000001,-5.540348258706469,-9.62039800995026,0.24
0.7,120,0,none,60,80,0,0.01,414,-7.460000000000006,-16.51000000000001,-15.71500000000001,-3.640298507462685,-6.300000000000011,-9.940298507462696,-17.4002985074627,0.223
0.7,120,0,none,60,none,none,0.01,420,-4.0800497512437826,-18.99004975124378,-13.575074626865673,2.6596517412935317,-8.200000000000001,-5.540348258706469,-9.62039800995026,0.24
0.7,120,0,none,60,none,0,0.01,414,-7.460000000000006,-16.51000000000001,-15.71500000000001,-3.640298507462685,-6.300000000000011,-9.940298507462696,-17.4002985074627,0.223
0.7,120,0,none,60,100,none,0.01,420,-4.0800497512437826,-18.99004975124378,-13.575074626865673,2.6596517412935317,-8.200000000000001,-5.540348258706469,-9.62039800995026,0.24
0.7,120,0,none,60,100,0,0.01,414,-7.460000000000006,-16.51000000000001,-15.71500000000001,-3.640298507462685,-6.300000000000011,-9.940298507462696,-17.4002985074627,0.223
0.7,120,0,none,60,80,-0.005,0.01,414,-9.960000000000012,-17.210000000000008,-18.565000000000015,-3.6402985074626883,-6.1000000000000085,-9.740298507462697,-19.700298507462705,0.223
0.7,120,0,none,60,80,-0.01,0.01,410,-5.800000000000009,-11.410000000000007,-11.505000000000013,-3.9402985074626864,-7.100000000000019,-11.040298507462705,-16.840298507462716,0.221
0.7,120,0,none,60,100,-0.005,0.01,414,-9.960000000000012,-17.210000000000008,-18.565000000000015,-3.6402985074626883,-6.1000000000000085,-9.740298507462697,-19.700298507462705,0.223
0.7,120,0,none,60,100,-0.01,0.01,410,-5.800000000000009,-11.410000000000007,-11.505000000000013,-3.9402985074626864,-7.100000000000019,-11.040298507462705,-16.840298507462716,0.221
0.7,120,0,none,60,none,-0.005,0.01,414,-9.960000000000012,-17.210000000000008,-18.565000000000015,-3.6402985074626883,-6.1000000000000085,-9.740298507462697,-19.700298507462705,0.223
0.7,120,0,none,60,none,-0.01,0.01,410,-5.800000000000009,-11.410000000000007,-11.505000000000013,-3.9402985074626864,-7.100000000000019,-11.040298507462705,-16.840298507462716,0.221
0.7,120,0,none,90,none,none,0.01,420,-4.0800497512437826,-18.99004975124378,-13.575074626865673,2.6596517412935317,-8.200000000000001,-5.540348258706469,-9.62039800995026,0.24
0.7,120,0,none,90,none,0,0.01,414,-7.460000000000006,-16.51000000000001,-15.71500000000001,-3.640298507462685,-6.300000000000011,-9.940298507462696,-17.4002985074627,0.223
0.7,120,0,none,90,100,none,0.01,420,-4.0800497512437826,-18.99004975124378,-13.575074626865673,2.6596517412935317,-8.200000000000001,-5.540348258706469,-9.62039800995026,0.24
0.7,120,0,none,90,100,0,0.01,414,-7.460000000000006,-16.51000000000001,-15.71500000000001,-3.640298507462685,-6.300000000000011,-9.940298507462696,-17.4002985074627,0.223
0.7,120,0,none,90,80,-0.005,0.01,414,-9.960000000000012,-17.210000000000008,-18.565000000000015,-3.6402985074626883,-6.1000000000000085,-9.740298507462697,-19.700298507462705,0.223
0.7,120,0,none,90,80,-0.01,0.01,410,-5.800000000000009,-11.410000000000007,-11.505000000000013,-3.9402985074626864,-7.100000000000019,-11.040298507462705,-16.840298507462716,0.221
0.7,120,0,none,90,none,-0.005,0.01,414,-9.960000000000012,-17.210000000000008,-18.565000000000015,-3.6402985074626883,-6.1000000000000085,-9.740298507462697,-19.700298507462705,0.223
0.7,120,0,none,90,none,-0.01,0.01,410,-5.800000000000009,-11.410000000000007,-11.505000000000013,-3.9402985074626864,-7.100000000000019,-11.040298507462705,-16.840298507462716,0.221
0.7,120,0,none,90,80,none,0.01,420,-4.0800497512437826,-18.99004975124378,-13.575074626865673,2.6596517412935317,-8.200000000000001,-5.540348258706469,-9.62039800995026,0.24
0.7,120,0,none,90,80,0,0.01,414,-7.460000000000006,-16.51000000000001,-15.71500000000001,-3.640298507462685,-6.300000000000011,-9.940298507462696,-17.4002985074627,0.223
0.7,120,0,none,90,100,-0.005,0.01,414,-9.960000000000012,-17.210000000000008,-18.565000000000015,-3.6402985074626883,-6.1000000000000085,-9.740298507462697,-19.700298507462705,0.223
0.7,120,0,none,90,100,-0.01,0.01,410,-5.800000000000009,-11.410000000000007,-11.505000000000013,-3.9402985074626864,-7.100000000000019,-11.040298507462705,-16.840298507462716,0.221
0.7,120,0,0.95,0,none,none,0.01,3464,-158.30034825870658,-172.07034825870656,-244.33552238805987,-21.83233830845765,-24.260000000000247,-46.0923383084579,-204.39268656716447,0.205
0.7,120,0,0.95,0,none,0,0.01,2574,-102.50029850746267,-102.50029850746267,-153.750447761194,-19.821293532338245,-11.56000000000006,-31.381293532338304,-133.88159203980098,0.212
