cap,ma_len,tick_confirm,tp_abs,cooldown_sec,no_entry_last_sec,haircut,trades,train_pnl,train_mdd,train_score,val_pnl,total_pnl,sell_fail_rate
0.35,300,3,none,90,80,0.01,190,-3.740149253731352,-12.460000000000008,-9.970149253731357,-4.850248756218904,-8.980398009950264,0.205
0.35,300,3,none,90,100,0.01,188,-3.740149253731352,-12.460000000000008,-9.970149253731357,-4.850248756218904,-8.89039800995026,0.205
0.35,300,3,0.95,0,none,0.01,626,-46.08014925373142,-46.08014925373142,-69.12022388059714,-19.03034825870644,-62.30049751243785,0.222
0.35,300,3,0.95,0,80,0.01,570,-45.20014925373141,-45.200149253731404,-67.80022388059712,-17.320398009950217,-50.710547263681626,0.226
0.35,300,3,0.95,0,100,0.01,550,-43.75014925373136,-43.75014925373136,-65.62522388059703,-15.410447761194,-53.26059701492536,0.226
0.35,300,3,0.95,30,none,0.01,202,-6.090149253731353,-13.420000000000007,-12.800149253731355,-5.360199004975127,-14.040348258706485,0.202
0.35,300,3,0.95,60,none,0.01,202,-6.090149253731353,-13.420000000000007,-12.800149253731355,-5.360199004975127,-14.040348258706485,0.202
0.35,300,3,0.95,60,80,0.01,190,-6.040099502487575,-13.660000000000009,-12.87009950248758,-4.960199004975123,-11.890298507462704,0.203
0.35,300,3,0.95,30,80,0.01,190,-6.040099502487575,-13.660000000000009,-12.87009950248758,-4.960199004975123,-11.890298507462704,0.203
0.35,300,3,0.95,30,100,0.01,188,-6.040099502487575,-13.660000000000009,-12.87009950248758,-4.960199004975123,-11.800298507462704,0.203
0.35,300,3,0.95,60,100,0.01,188,-6.040099502487575,-13.660000000000009,-12.87009950248758,-4.960199004975123,-11.800298507462704,0.203
0.35,300,3,0.95,90,none,0.01,202,-6.090149253731353,-13.420000000000007,-12.800149253731355,-5.360199004975127,-14.040348258706485,0.202
0.35,300,3,0.95,90,80,0.01,190,-6.040099502487575,-13.660000000000009,-12.87009950248758,-4.960199004975123,-11.890298507462704,0.203
0.35,300,3,0.95,90,100,0.01,188,-6.040099502487575,-13.660000000000009,-12.87009950248758,-4.960199004975123,-11.800298507462704,0.203
0.35,300,3,0.98,0,none,0.01,626,-43.680149253731415,-43.680149253731415,-65.52022388059711,-19.03034825870644,-59.200497512437884,0.222
0.35,300,3,0.98,0,80,0.01,570,-43.200149253731375,-43.200149253731375,-64.80022388059706,-17.320398009950217,-48.01054726368159,0.226
0.35,300,3,0.98,0,100,0.01,550,-41.75014925373138,-41.75014925373138,-62.62522388059707,-15.410447761194,-50.46059701492538,0.226
0.35,300,3,0.98,30,none,0.01,202,-4.990149253731353,-12.920000000000007,-11.450149253731357,-5.360199004975125,-12.540348258706477,0.202
0.35,300,3,0.98,30,80,0.01,190,-4.940099502487573,-13.160000000000009,-11.520099502487579,-4.960199004975123,-10.390298507462699,0.203
0.35,300,3,0.98,30,100,0.01,188,-4.940099502487573,-13.160000000000009,-11.520099502487579,-4.960199004975123,-10.300298507462703,0.203
0.35,300,3,0.98,60,none,0.01,202,-4.990149253731353,-12.920000000000007,-11.450149253731357,-5.360199004975125,-12.540348258706477,0.202
0.35,300,3,0.98,60,80,0.01,190,-4.940099502487573,-13.160000000000009,-11.520099502487579,-4.960199004975123,-10.390298507462699,0.203
0.35,300,3,0.98,60,100,0.01,188,-4.940099502487573,-13.160000000000009,-11.520099502487579,-4.960199004975123,-10.300298507462703,0.203
0.35,300,3,0.98,90,none,0.01,202,-4.990149253731353,-12.920000000000007,-11.450149253731357,-5.360199004975125,-12.540348258706477,0.202
0.35,300,3,0.98,90,80,0.01,190,-4.940099502487573,-13.160000000000009,-11.520099502487579,-4.960199004975123,-10.390298507462699,0.203
0.35,300,3,0.98,90,100,0.01,188,-4.940099502487573,-13.160000000000009,-11.520099502487579,-4.960199004975123,-10.300298507462703,0.203
0.35,300,3,0.99,0,none,0.01,624,-43.18019900497519,-43.18019900497519,-64.77029850746278,-20.13034825870644,-57.10054726368164,0.221
0.35,300,3,0.99,0,80,0.01,570,-42.00019900497519,-42.00019900497518,-63.00029850746277,-17.32039800995021,-46.81059701492542,0.227
0.35,300,3,0.99,0,100,0.01,550,-41.450199004975154,-41.450199004975154,-62.17529850746273,-15.120398009950222,-49.770597014925386,0.226
0.35,300,3,0.99,30,none,0.01,202,-4.500149253731348,-12.720000000000004,-10.86014925373135,-5.3601990049751285,-12.050348258706476,0.202
0.35,300,3,0.99,30,80,0.01,190,-4.45009950248757,-12.960000000000006,-10.930099502487572,-4.960199004975125,-9.900298507462697,0.203
0.35,300,3,0.99,30,100,0.01,188,-4.45009950248757,-12.960000000000006,-10.930099502487572,-4.960199004975125,-9.8102985074627,0.203
0.35,300,3,0.99,60,none,0.01,202,-4.500149253731348,-12.720000000000004,-10.86014925373135,-5.3601990049751285,-12.050348258706476,0.202
0.35,300,3,0.99,60,80,0.01,190,-4.45009950248757,-12.960000000000006,-10.930099502487572,-4.960199004975125,-9.900298507462697,0.203
0.35,300,3,0.99,60,100,0.01,188,-4.45009950248757,-12.960000000000006,-10.930099502487572,-4.960199004975125,-9.8102985074627,0.203
0.35,300,3,0.99,90,none,0.01,202,-4.500149253731348,-12.720000000000004,-10.86014925373135,-5.3601990049751285,-12.050348258706476,0.202
0.35,300,3,0.99,90,80,0.01,190,-4.45009950248757,-12.960000000000006,-10.930099502487572,-4.960199004975125,-9.900298507462697,0.203
0.35,300,3,0.99,90,100,0.01,188,-4.45009950248757,-12.960000000000006,-10.930099502487572,-4.960199004975125,-9.8102985074627,0.203
0.35,480,0,none,0,none,0.01,386,-16.46000000000003,-29.55000000000002,-31.23500000000004,-13.760199004975128,-24.130199004975157,0.224
0.35,480,0,none,0,80,0.01,330,-20.450000000000003,-23.95000000000001,-32.42500000000001,-12.450248756218897,-19.210248756218892,0.206
0.35,480,0,none,0,100,0.01,310,-31.35000000000001,-35.650000000000006,-49.17500000000001,-11.450248756218897,-35.0102487562189,0.205
0.35,480,0,none,30,none,0.01,120,-7.260000000000002,-20.450000000000003,-17.485000000000003,-2.2900497512437834,-0.8600497512437859,0.191
0.35,480,0,none,30,80,0.01,106,-13.850000000000005,-20.050000000000004,-23.875000000000007,-2.1900497512437784,-5.2500497512437825,0.21
0.35,480,0,none,30,100,0.01,104,-13.850000000000005,-20.050000000000004,-23.875000000000007,-2.1900497512437784,-12.250049751243782,0.21
0.35,480,0,none,60,none,0.01,120,-7.260000000000002,-20.450000000000003,-17.485000000000003,-2.2900497512437834,-0.8600497512437859,0.191
0.35,480,0,none,60,80,0.01,106,-13.850000000000005,-20.050000000000004,-23.875000000000007,-2.1900497512437784,-5.2500497512437825,0.21
0.35,480,0,none,60,100,0.01,104,-13.850000000000005,-20.050000000000004,-23.875000000000007,-2.1900497512437784,-12.250049751243782,0.21
0.35,480,0,none,90,none,0.01,120,-7.260000000000002,-20.450000000000003,-17.485000000000003,-2.2900497512437834,-0.8600497512437859,0.191
0.35,480,0,none,90,80,0.01,106,-13.850000000000005,-20.050000000000004,-23.875000000000007,-2.1900497512437784,-5.2500497512437825,0.21
0.35,480,0,none,90,100,0.01,104,-13.850000000000005,-20.050000000000004,-23.875000000000007,-2.1900497512437784,-12.250049751243782,0.21
0.35,480,0,0.95,0,none,0.01,388,-24.310000000000016,-34.91000000000002,-41.76500000000003,-15.160199004975127,-33.77019900497513,0.227
0.35,480,0,0.95,0,80,0.01,326,-29.35000000000001,-32.150000000000006,-45.42500000000001,-11.840298507462663,-28.69029850746266,0.218
0.35,480,0,0.95,0,100,0.01,314,-26.74999999999999,-30.649999999999995,-42.07499999999999,-12.450248756218897,-32.60024875621889,0.213
0.35,480,0,0.95,30,none,0.01,120,-9.250000000000005,-21.450000000000003,-19.97500000000001,-2.190049751243782,-3.240049751243785,0.192
0.35,480,0,0.95,30,80,0.01,106,-14.150000000000006,-19.950000000000006,-24.125000000000007,-2.29004975124378,-6.34004975124379,0.2
0.35,480,0,0.95,30,100,0.01,104,-14.150000000000006,-19.950000000000006,-24.125000000000007,-2.29004975124378,-13.040049751243789,0.203
0.35,480,0,0.95,60,none,0.01,120,-9.250000000000005,-21.450000000000003,-19.97500000000001,-2.190049751243782,-3.240049751243785,0.192
0.35,480,0,0.95,60,80,0.01,106,-14.150000000000006,-19.950000000000006,-24.125000000000007,-2.29004975124378,-6.34004975124379,0.2
0.35,480,0,0.95,60,100,0.01,104,-14.150000000000006,-19.950000000000006,-24.125000000000007,-2.29004975124378,-13.040049751243789,0.203
0.35,480,0,0.95,90,none,0.01,120,-9.250000000000005,-21.450000000000003,-19.97500000000001,-2.190049751243782,-3.240049751243785,0.192
0.35,480,0,0.98,0,100,0.01,314,-25.65,-29.75,-40.525,-12.450248756218897,-31.100248756218885,0.213
0.35,480,0,0.98,30,none,0.01,120,-8.56000000000001,-21.450000000000006,-19.28500000000001,-2.19004975124378,-2.25004975124379,0.192
0.35,480,0,0.95,90,80,0.01,106,-14.150000000000006,-19.950000000000006,-24.125000000000007,-2.29004975124378,-6.34004975124379,0.2
0.35,480,0,0.95,90,100,0.01,104,-14.150000000000006,-19.950000000000006,-24.125000000000007,-2.29004975124378,-13.040049751243789,0.203
0.35,480,0,0.98,0,none,0.01,388,-22.710000000000008,-34.01000000000001,-39.71500000000002,-15.16019900497512,-31.670199004975117,0.227
0.35,480,0,0.98,0,80,0.01,326,-28.35000000000001,-31.35000000000001,-44.02500000000001,-11.84029850746267,-27.19029850746268,0.218
0.35,480,0,0.98,30,80,0.01,106,-13.950000000000003,-19.950000000000003,-23.925000000000004,-2.29004975124378,-5.940049751243787,0.2
0.35,480,0,0.98,30,100,0.01,104,-13.950000000000003,-19.950000000000003,-23.925000000000004,-2.29004975124378,-12.740049751243788,0.203
0.35,480,0,0.98,60,none,0.01,120,-8.56000000000001,-21.450000000000006,-19.28500000000001,-2.19004975124378,-2.25004975124379,0.192
0.35,480,0,0.98,60,80,0.01,106,-13.950000000000003,-19.950000000000003,-23.925000000000004,-2.29004975124378,-5.940049751243787,0.2
0.35,480,0,0.98,60,100,0.01,104,-13.950000000000003,-19.950000000000003,-23.925000000000004,-2.29004975124378,-12.740049751243788,0.203
0.35,480,0,0.98,90,none,0.01,120,-8.56000000000001,-21.450000000000006,-19.28500000000001,-2.19004975124378,-2.25004975124379,0.192
0.35,480,0,0.98,90,80,0.01,106,-13.950000000000003,-19.950000000000003,-23.925000000000004,-2.29004975124378,-5.940049751243787,0.2
0.35,480,0,0.98,90,100,0.01,104,-13.950000000000003,-19.950000000000003,-23.925000000000004,-2.29004975124378,-12.740049751243788,0.203
0.35,480,0,0.99,0,none,0.01,388,-23.210000000000008,-34.81000000000002,-40.615000000000016,-12.660199004975127,-31.170199004975125,0.228
0.35,480,0,0.99,0,80,0.01,324,-28.55000000000001,-31.650000000000013,-44.375000000000014,-12.1502487562189,-26.200248756218908,0.213
0.35,480,0,0.99,0,100,0.01,314,-25.24999999999999,-29.449999999999996,-39.97499999999999,-12.450248756218905,-30.600248756218896,0.213
0.35,480,0,0.99,30,none,0.01,120,-8.460000000000008,-21.450000000000006,-19.18500000000001,-2.19004975124378,-1.9500497512437858,0.192
0.35,480,0,0.99,30,80,0.01,106,-13.850000000000001,-19.950000000000003,-23.825000000000003,-2.29004975124378,-5.640049751243783,0.2
0.35,480,0,0.99,30,100,0.01,104,-13.850000000000001,-19.950000000000003,-23.825000000000003,-2.29004975124378,-12.540049751243785,0.203
0.35,480,0,0.99,60,100,0.01,104,-13.850000000000001,-19.950000000000003,-23.825000000000003,-2.29004975124378,-12.540049751243785,0.203
0.35,480,0,0.99,90,none,0.01,120,-8.460000000000008,-21.450000000000006,-19.18500000000001,-2.19004975124378,-1.9500497512437858,0.192
0.35,480,0,0.99,60,none,0.01,120,-8.460000000000008,-21.450000000000006,-19.18500000000001,-2.19004975124378,-1.9500497512437858,0.192
0.35,480,0,0.99,60,80,0.01,106,-13.850000000000001,-19.950000000000003,-23.825000000000003,-2.29004975124378,-5.640049751243783,0.2
0.35,480,0,0.99,90,80,0.01,106,-13.850000000000001,-19.950000000000003,-23.825000000000003,-2.29004975124378,-5.640049751243783,0.2
0.35,480,0,0.99,90,100,0.01,104,-13.850000000000001,-19.950000000000003,-23.825000000000003,-2.29004975124378,-12.540049751243785,0.203
0.35,480,2,none,0,none,0.01,378,-42.060000000000045,-51.950000000000045,-68.03500000000007,-12.050248756218892,-41.420248756218925,0.221
0.35,480,2,none,0,80,0.01,324,-44.25000000000003,-44.25000000000003,-66.37500000000004,-10.730348258706456,-35.990348258706476,0.206
0.35,480,2,none,0,100,0.01,308,-46.43,-46.73,-69.795,-10.340298507462677,-43.68029850746267,0.204
0.35,480,2,none,30,none,0.01,120,-12.259999999999998,-23.75,-24.134999999999998,-2.0900497512437806,-10.050049751243783,0.2
0.35,480,2,none,30,80,0.01,108,-18.95,-23.349999999999998,-30.625,-2.19004975124378,-13.240049751243776,0.203
0.35,480,2,none,30,100,0.01,106,-18.95,-23.349999999999998,-30.625,-2.19004975124378,-20.240049751243774,0.203
0.35,480,2,none,60,none,0.01,120,-12.259999999999998,-23.75,-24.134999999999998,-2.0900497512437806,-10.050049751243783,0.2
0.35,480,2,none,60,80,0.01,108,-18.95,-23.349999999999998,-30.625,-2.19004975124378,-13.240049751243776,0.203
0.35,480,2,none,60,100,0.01,106,-18.95,-23.349999999999998,-30.625,-2.19004975124378,-20.240049751243774,0.203
0.35,480,2,none,90,none,0.01,120,-12.259999999999998,-23.75,-24.134999999999998,-2.0900497512437806,-10.050049751243783,0.2
0.35,480,2,0.95,0,none,0.01,382,-45.209999999999994,-53.60999999999999,-72.01499999999999,-12.440298507462678,-46.55029850746266,0.226
0.35,480,2,0.95,0,80,0.01,324,-43.81,-43.81,-65.715,-10.640298507462674,-37.050298507462664,0.221
0.35,480,2,none,90,80,0.01,108,-18.95,-23.349999999999998,-30.625,-2.19004975124378,-13.240049751243776,0.203
0.35,480,2,none,90,100,0.01,106,-18.95,-23.349999999999998,-30.625,-2.19004975124378,-20.240049751243774,0.203
0.35,480,2,0.95,0,100,0.01,308,-47.510000000000026,-47.510000000000026,-71.26500000000004,-9.440298507462671,-45.55029850746269,0.206
0.35,480,2,0.95,30,none,0.01,120,-13.25,-23.75,-25.125,-1.9900497512437791,-11.040049751243789,0.189
0.35,480,2,0.95,30,80,0.01,108,-19.27,-23.169999999999998,-30.854999999999997,-2.19004975124378,-13.760049751243782,0.194
0.35,480,2,0.95,30,100,0.01,106,-19.27,-23.169999999999998,-30.854999999999997,-2.19004975124378,-20.46004975124378,0.197
0.35,480,2,0.95,60,none,0.01,120,-13.25,-23.75,-25.125,-1.9900497512437791,-11.040049751243789,0.189
0.35,480,2,0.95,60,80,0.01,108,-19.27,-23.169999999999998,-30.854999999999997,-2.19004975124378,-13.760049751243782,0.194
0.35,480,2,0.95,60,100,0.01,106,-19.27,-23.169999999999998,-30.854999999999997,-2.19004975124378,-20.46004975124378,0.197
0.35,480,2,0.95,90,none,0.01,120,-13.25,-23.75,-25.125,-1.9900497512437791,-11.040049751243789,0.189
0.35,480,2,0.95,90,80,0.01,108,-19.27,-23.169999999999998,-30.854999999999997,-2.19004975124378,-13.760049751243782,0.194
0.35,480,2,0.95,90,100,0.01,106,-19.27,-23.169999999999998,-30.854999999999997,-2.19004975124378,-20.46004975124378,0.197
0.35,480,2,0.98,0,none,0.01,382,-43.71999999999999,-53.10999999999999,-70.27499999999999,-12.440298507462678,-44.16029850746266,0.226
0.35,480,2,0.98,0,80,0.01,324,-41.81000000000005,-41.81000000000005,-62.715000000000074,-9.1502487562189,-32.66024875621895,0.218
0.35,480,2,0.98,0,100,0.01,308,-46.210000000000015,-46.31000000000002,-69.36500000000002,-9.440298507462678,-42.95029850746268,0.203
0.35,480,2,0.98,30,none,0.01,120,-12.559999999999997,-23.75,-24.434999999999995,-1.9900497512437774,-9.85004975124378,0.189
0.35,480,2,0.98,30,80,0.01,108,-18.969999999999995,-23.169999999999995,-30.554999999999993,-2.19004975124378,-12.960049751243773,0.194
0.35,480,2,0.98,30,100,0.01,106,-18.969999999999995,-23.169999999999995,-30.554999999999993,-2.19004975124378,-19.760049751243773,0.197
0.35,480,2,0.98,60,none,0.01,120,-12.559999999999997,-23.75,-24.434999999999995,-1.9900497512437774,-9.85004975124378,0.189
0.35,480,2,0.98,60,80,0.01,108,-18.969999999999995,-23.169999999999995,-30.554999999999993,-2.19004975124378,-12.960049751243773,0.194
0.35,480,2,0.98,60,100,0.01,106,-18.969999999999995,-23.169999999999995,-30.554999999999993,-2.19004975124378,-19.760049751243773,0.197
0.35,480,2,0.98,90,none,0.01,120,-12.559999999999997,-23.75,-24.434999999999995,-1.9900497512437774,-9.85004975124378,0.189
0.35,480,2,0.98,90,80,0.01,108,-18.969999999999995,-23.169999999999995,-30.554999999999993,-2.19004975124378,-12.960049751243773,0.194
0.35,480,2,0.98,90,100,0.01,106,-18.969999999999995,-23.169999999999995,-30.554999999999993,-2.19004975124378,-19.760049751243773,0.197
0.35,480,2,0.99,0,none,0.01,380,-43.919999999999995,-53.51,-70.675,-11.93034825870646,-41.65034825870642,0.227
0.35,480,2,0.99,0,80,0.01,324,-42.81000000000002,-42.81000000000002,-64.21500000000003,-10.730348258706464,-34.84034825870646,0.212
0.35,480,2,0.99,0,100,0.01,308,-45.71000000000001,-45.91000000000001,-68.66500000000002,-9.440298507462678,-42.350298507462675,0.203
0.35,480,2,0.99,30,none,0.01,120,-12.459999999999996,-23.75,-24.334999999999994,-1.9900497512437774,-9.650049751243778,0.189
0.35,480,2,0.99,30,80,0.01,108,-18.869999999999994,-23.169999999999995,-30.45499999999999,-2.19004975124378,-12.76004975124377,0.194
0.35,480,2,0.99,30,100,0.01,106,-18.869999999999994,-23.169999999999995,-30.45499999999999,-2.19004975124378,-19.660049751243772,0.197
0.35,480,2,0.99,60,none,0.01,120,-12.459999999999996,-23.75,-24.334999999999994,-1.9900497512437774,-9.650049751243778,0.189
0.35,480,2,0.99,60,80,0.01,108,-18.869999999999994,-23.169999999999995,-30.45499999999999,-2.19004975124378,-12.76004975124377,0.194
0.35,480,2,0.99,60,100,0.01,106,-18.869999999999994,-23.169999999999995,-30.45499999999999,-2.19004975124378,-19.660049751243772,0.197
0.35,480,2,0.99,90,none,0.01,120,-12.459999999999996,-23.75,-24.334999999999994,-1.9900497512437774,-9.650049751243778,0.189
0.35,480,2,0.99,90,80,0.01,108,-18.869999999999994,-23.169999999999995,-30.45499999999999,-2.19004975124378,-12.76004975124377,0.194
0.35,480,2,0.99,90,100,0.01,106,-18.869999999999994,-23.169999999999995,-30.45499999999999,-2.19004975124378,-19.660049751243772,0.197
0.35,480,3,none,0,none,0.01,330,-48.56000000000001,-48.56000000000001,-72.84000000000002,-12.35024875621891,-45.92024875621894,0.212
0.35,480,3,none,0,80,0.01,290,-47.21000000000002,-47.21000000000002,-70.81500000000003,-11.260199004975114,-39.38019900497512,0.207
0.35,480,3,none,0,100,0.01,274,-50.07000000000002,-50.07000000000002,-75.10500000000003,-11.36019900497513,-48.640199004975145,0.214
0.35,480,3,none,30,none,0.01,112,-19.150049751243778,-24.040049751243778,-31.170074626865667,-2.8900497512437795,-15.640099502487555,0.197
0.35,480,3,none,30,80,0.01,102,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-19.950000000000003,0.21
0.35,480,3,none,30,100,0.01,100,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-26.950000000000003,0.21
0.35,480,3,none,60,none,0.01,112,-19.150049751243778,-24.040049751243778,-31.170074626865667,-2.8900497512437795,-15.640099502487555,0.197
0.35,480,3,none,60,80,0.01,102,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-19.950000000000003,0.21
0.35,480,3,none,60,100,0.01,100,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-26.950000000000003,0.21
0.35,480,3,none,90,none,0.01,112,-19.150049751243778,-24.040049751243778,-31.170074626865667,-2.8900497512437795,-15.640099502487555,0.197
0.35,480,3,none,90,80,0.01,102,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-19.950000000000003,0.21
0.35,480,3,none,90,100,0.01,100,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-26.950000000000003,0.21
0.35,480,3,0.95,0,none,0.01,332,-54.499999999999986,-54.499999999999986,-81.74999999999997,-11.160199004975127,-54.860199004975115,0.223
0.35,480,3,0.95,0,80,0.01,290,-46.51000000000002,-46.51000000000002,-69.76500000000003,-12.360199004975115,-41.270199004975126,0.208
0.35,480,3,0.95,0,100,0.01,270,-46.87000000000001,-46.87000000000001,-70.30500000000002,-11.36019900497513,-47.030199004975145,0.211
0.35,480,3,0.95,30,none,0.01,112,-19.95,-24.35,-32.125,-3.180099502487561,-18.13009950248756,0.2
0.35,480,3,0.95,30,80,0.01,102,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-20.75,0.203
0.35,480,3,0.95,30,100,0.01,100,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-27.450000000000003,0.206
0.35,480,3,0.95,60,none,0.01,112,-19.95,-24.35,-32.125,-3.180099502487561,-18.13009950248756,0.2
0.35,480,3,0.95,60,80,0.01,102,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-20.75,0.203
0.35,480,3,0.95,60,100,0.01,100,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-27.450000000000003,0.206
0.35,480,3,0.95,90,none,0.01,112,-19.95,-24.35,-32.125,-3.180099502487561,-18.13009950248756,0.2
0.35,480,3,0.95,90,80,0.01,102,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-20.75,0.203
0.35,480,3,0.95,90,100,0.01,100,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-27.450000000000003,0.206
0.35,480,3,0.98,0,none,0.01,332,-53.69999999999998,-53.69999999999998,-80.54999999999997,-11.160199004975105,-53.160199004975105,0.223
0.35,480,3,0.98,0,80,0.01,290,-46.010000000000026,-46.010000000000026,-69.01500000000004,-12.360199004975115,-39.87019900497514,0.208
0.35,480,3,0.98,0,100,0.01,270,-46.37000000000001,-46.37000000000001,-69.55500000000002,-11.36019900497513,-45.73019900497515,0.211
0.35,480,3,0.98,30,none,0.01,112,-19.650000000000002,-24.35,-31.825000000000003,-3.180099502487561,-17.330099502487563,0.2
0.35,480,3,0.98,30,80,0.01,102,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-20.25,0.203
0.35,480,3,0.98,30,100,0.01,100,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-27.05,0.206
0.35,480,3,0.98,60,none,0.01,112,-19.650000000000002,-24.35,-31.825000000000003,-3.180099502487561,-17.330099502487563,0.2
0.35,480,3,0.98,60,80,0.01,102,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-20.25,0.203
0.35,480,3,0.98,60,100,0.01,100,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-27.05,0.206
0.35,480,3,0.98,90,none,0.01,112,-19.650000000000002,-24.35,-31.825000000000003,-3.180099502487561,-17.330099502487563,0.2
0.35,480,3,0.98,90,80,0.01,102,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-20.25,0.203
0.35,480,3,0.98,90,100,0.01,100,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-27.05,0.206
0.35,480,3,0.99,0,none,0.01,334,-55.19999999999998,-55.19999999999998,-82.79999999999997,-11.16019900497512,-54.4601990049751,0.223
0.35,480,3,0.99,0,80,0.01,286,-45.71000000000002,-45.71000000000002,-68.56500000000003,-11.260199004975114,-38.47019900497511,0.211
0.35,480,3,0.99,0,100,0.01,270,-46.27000000000001,-46.27000000000001,-69.40500000000002,-11.36019900497513,-45.53019900497513,0.211
0.35,480,3,0.99,30,none,0.01,112,-19.650000000000002,-24.35,-31.825000000000003,-3.180099502487561,-17.230099502487562,0.2
0.35,480,3,0.99,30,80,0.01,102,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-20.15,0.203
0.35,480,3,0.99,30,100,0.01,100,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-27.05,0.206
0.35,480,3,0.99,60,none,0.01,112,-19.650000000000002,-24.35,-31.825000000000003,-3.180099502487561,-17.230099502487562,0.2
0.35,480,3,0.99,60,80,0.01,102,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-20.15,0.203
0.35,480,3,0.99,60,100,0.01,100,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-27.05,0.206
0.35,480,3,0.99,90,none,0.01,112,-19.650000000000002,-24.35,-31.825000000000003,-3.180099502487561,-17.230099502487562,0.2
0.35,480,3,0.99,90,80,0.01,102,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-20.15,0.203
0.35,480,3,0.99,90,100,0.01,100,-25.650000000000002,-25.650000000000002,-38.475,-2.799999999999997,-27.05,0.206
0.3,120,0,none,0,none,0.01,1574,-103.70024890486886,-103.70024890486886,-155.55037335730327,-33.52139303482585,-140.78164193969482,0.219
0.3,120,0,none,0,80,0.01,1434,-82.77019915362507,-85.46019915362508,-125.5002987304376,-27.851293532338246,-107.48149268596332,0.22
0.3,120,0,none,0,100,0.01,1392,-76.46019915362497,-79.15019915362497,-116.03529873043746,-25.86124378109446,-105.98144293471944,0.22
0.3,120,0,none,30,none,0.01,344,-40.189999999999976,-40.189999999999976,-60.28499999999997,-0.3502487562189174,-47.44024875621889,0.227
0.3,120,0,none,60,none,0.01,344,-40.189999999999976,-40.189999999999976,-60.28499999999997,-0.3502487562189174,-47.44024875621889,0.227
0.3,120,0,none,60,80,0.01,332,-38.230000000000004,-38.230000000000004,-57.345000000000006,-0.0601990049751322,-44.890199004975145,0.224
0.3,120,0,none,30,80,0.01,332,-38.230000000000004,-38.230000000000004,-57.345000000000006,-0.0601990049751322,-44.890199004975145,0.224
0.3,120,0,none,30,100,0.01,326,-37.43000000000002,-37.43000000000002,-56.14500000000003,-0.3502487562189174,-44.28024875621893,0.224
0.3,120,0,none,60,100,0.01,326,-37.43000000000002,-37.43000000000002,-56.14500000000003,-0.3502487562189174,-44.28024875621893,0.224
0.3,120,0,none,90,none,0.01,344,-40.189999999999976,-40.189999999999976,-60.28499999999997,-0.3502487562189174,-47.44024875621889,0.227
0.3,120,0,none,90,80,0.01,332,-38.230000000000004,-38.230000000000004,-57.345000000000006,-0.0601990049751322,-44.890199004975145,0.224
0.3,120,0,none,90,100,0.01,326,-37.43000000000002,-37.43000000000002,-56.14500000000003,-0.3502487562189174,-44.28024875621893,0.224
0.3,120,0,0.95,0,none,0.01,1574,-101.98019900497508,-101.98019900497508,-152.97029850746262,-33.591442786069564,-140.22164179104476,0.219
0.3,120,0,0.95,0,80,0.01,1428,-79.47024875621881,-81.17024875621881,-120.05537313432822,-27.96124378109448,-106.0814925373133,0.22
0.3,120,0,0.95,0,100,0.01,1402,-78.86019900497502,-80.56019900497502,-119.14029850746252,-27.20144278606962,-109.51164179104465,0.219
0.3,120,0,0.95,30,none,0.01,344,-40.189999999999976,-40.189999999999976,-60.28499999999997,-0.3502487562189174,-47.44024875621889,0.227
0.3,120,0,0.95,30,80,0.01,332,-38.230000000000004,-38.230000000000004,-57.345000000000006,-0.0601990049751322,-44.890199004975145,0.224
0.3,120,0,0.95,30,100,0.01,326,-37.43000000000002,-37.43000000000002,-56.14500000000003,-0.3502487562189174,-44.28024875621893,0.224
0.3,120,0,0.95,60,none,0.01,344,-40.189999999999976,-40.189999999999976,-60.28499999999997,-0.3502487562189174,-47.44024875621889,0.227
0.3,120,0,0.95,60,80,0.01,332,-38.230000000000004,-38.230000000000004,-57.345000000000006,-0.0601990049751322,-44.890199004975145,0.224
